id,latitude,longitude,L12,L13,L14,L15,L16,L17
771281173569699,40.75651659662,-73.967321261733,89c258f,89c258e4,89c258e3,89c258e3c,89c258e3b,89c258e3bc
301592754896204,40.797406105312,-73.99599750177,89c2f7d,89c2f7dc,89c2f7d9,89c2f7d84,89c2f7d81,89c2f7d814
508782350900101,40.805514139802,-73.920921474784,89c2f5d,89c2f5c4,89c2f5c3,89c2f5c24,89c2f5c27,89c2f5c27c
922116528364736,40.770460846431,-73.964271993189,89c258f,89c258ec,89c258eb,89c258eb4,89c258eb7,89c258eb6c
228447875705977,40.716929409759,-73.962183900339,89c2597,89c25964,89c25961,89c25960c,89c25960d,89c25960dc
469006107657294,40.777033402184,-73.964310126532,89c2589,89c25894,89c25895,89c258944,89c258941,89c258941c
902861657227961,40.714173063121,-73.976567457066,89c25bd,89c25bd4,89c25bd7,89c25bd64,89c25bd61,89c25bd604
306229060956152,40.822894645714,-74.008644301688,89c2f79,89c2f794,89c2f795,89c2f795c,89c2f795d,89c2f795dc
1440763632934758,40.79671675166,-73.975700304331,89c2f63,89c2f62c,89c2f629,89c2f6294,89c2f6297,89c2f6296c
519031172588912,40.742006287565,-74.007768901815,89c259d,89c259c4,89c259c1,89c259c0c,89c259c09,89c259c094
300895204839428,40.773103226471,-73.946096574022,89c258b,89c258b4,89c258b7,89c258b74,89c258b71,89c258b714
169490014983591,40.708274516013,-73.924534731052,89c25eb,89c25eac,89c25ea9,89c25ea84,89c25ea81,89c25ea80c
4296314530393072,40.707361146814,-74.000888748365,89c25a3,89c25a3c,89c25a3d,89c25a3cc,89c25a3cb,89c25a3ca4
318813586412186,40.739444160278,-73.907382163135,89c25ef,89c25ee4,89c25ee1,89c25ee14,89c25ee15,89c25ee14c
827259591222342,40.831377075408,-73.935075989373,89c2f43,89c2f42c,89c2f42b,89c2f42a4,89c2f42a1,89c2f42a14
304201204702946,40.833352579657,-74.011185491624,89c2f79,89c2f79c,89c2f79f,89c2f79ec,89c2f79eb,89c2f79eb4
3982837658438476,40.771534495284,-73.904133655988,89c25f7,89c25f6c,89c25f6f,89c25f6f4,89c25f6f1,89c25f6f04
3759027584208961,40.715201113163,-73.956245788233,89c2595,89c2595c,89c2595f,89c2595ec,89c2595ef,89c2595ef4
397386812255365,40.765778502006,-73.907087784254,89c25f7,89c25f6c,89c25f6b,89c25f6b4,89c25f6b7,89c25f6b64
1146088932561151,40.783746715647,-73.959666682931,89c2589,89c2589c,89c25899,89c258984,89c258987,89c258987c
1408524866160098,40.72603086852,-74.003844469133,89c2599,89c2598c,89c2598d,89c2598d4,89c2598d1,89c2598d04
1312278429169261,40.768903942761,-73.987971947835,89c2585,89c2585c,89c25859,89c258594,89c258597,89c258596c
946522696163430,40.779109425732,-73.981271703854,89c2589,89c2588c,89c2588b,89c2588a4,89c2588a3,89c2588a24
220223689534181,40.709261381074,-73.92287896591,89c25eb,89c25ea4,89c25ea7,89c25ea7c,89c25ea7d,89c25ea7cc
1056235261452105,40.824698897934,-73.924005398398,89c2f5d,89c2f5cc,89c2f5cd,89c2f5cd4,89c2f5cd5,89c2f5cd5c
315338650244502,40.756115598123,-73.917952947677,89c25f3,89c25f3c,89c25f3d,89c25f3cc,89c25f3cb,89c25f3cac
481153753196514,40.775450703079,-73.985910236551,89c2587,89c25864,89c25861,89c258604,89c258607,89c258607c
3869229359842292,40.714028521659,-73.946068880543,89c2595,89c25954,89c25957,89c259574,89c259573,89c259573c
203071274963901,40.833823050308,-73.935673226872,89c2f43,89c2f42c,89c2f429,89c2f429c,89c2f429d,89c2f429dc
1120558245090467,40.769973871492,-73.992810508867,89c2585,89c2585c,89c2585b,89c2585b4,89c2585b1,89c2585b14
826944611512706,40.744557140571,-73.94592588985,89c2593,89c2592c,89c2592f,89c2592f4,89c2592f3,89c2592f34
238681331365716,40.816982709744,-73.980778444632,89c2f65,89c2f64c,89c2f64b,89c2f64b4,89c2f64b1,89c2f64b04
787840831871855,40.783476746739,-73.958961998472,89c258b,89c258a4,89c258a3,89c258a2c,89c258a29,89c258a284
524826168553153,40.777470608229,-73.963317605168,89c2589,89c25894,89c25897,89c25896c,89c258969,89c258969c
596731478396460,40.718263641346,-73.979626617016,89c2597,89c2597c,89c2597f,89c2597ec,89c2597ef,89c2597ee4
299680328387805,40.724375959108,-73.948113977632,89c2595,89c25944,89c25945,89c25945c,89c25945f,89c25945f4
797402014247004,40.753235910525,-74.007521168547,89c259d,89c259cc,89c259c9,89c259c9c,89c259c9f,89c259c9f4
701730390583607,40.774895340088,-73.948790986608,89c258b,89c258bc,89c258b9,89c258b9c,89c258b9f,89c258b9f4
302099958050074,40.739235670627,-73.924180936264,89c25ed,89c25edc,89c25edb,89c25edac,89c25eda9,89c25eda84
851430728914849,40.770144210039,-73.915004954872,89c25f5,89c25f44,89c25f43,89c25f424,89c25f423,89c25f422c
1457943031208928,40.734978411294,-73.937563679999,89c2593,89c25934,89c25933,89c259334,89c259337,89c259336c
913297369521481,40.779114471772,-73.920588971166,89c25f5,89c25f5c,89c25f5b,89c25f5bc,89c25f5bb,89c25f5bb4
506868890344314,40.775325349407,-73.933101308127,89c25f5,89c25f4c,89c25f4d,89c25f4d4,89c25f4d1,89c25f4d04
745454289800700,40.75753150293,-74.003106243526,89c259b,89c259b4,89c259b5,89c259b4c,89c259b4d,89c259b4d4
4047073585328348,40.753858500093,-73.999676402746,89c259b,89c259b4,89c259b3,89c259b3c,89c259b39,89c259b394
1611642165682000,40.719183798397,-73.985750004623,89c2599,89c25984,89c25981,89c25981c,89c25981b,89c25981a4
251855286690374,40.774290874353,-73.932069439278,89c25f5,89c25f4c,89c25f4d,89c25f4c4,89c25f4c5,89c25f4c44
173421531242656,40.749379302599,-73.94682193213,89c2593,89c2592c,89c25929,89c259284,89c259281,89c259281c
903902346940356,40.714934405924,-73.942789844919,89c2595,89c25954,89c25951,89c259514,89c259515,89c259514c
1659214850945948,40.772270721299,-73.926398030362,89c25f5,89c25f4c,89c25f4f,89c25f4f4,89c25f4f3,89c25f4f34
1787695264750085,40.746217095105,-73.929917528837,89c25ed,89c25ed4,89c25ed7,89c25ed64,89c25ed67,89c25ed674
450364562723609,40.73400253209,-73.986670961149,89c2599,89c2599c,89c2599f,89c2599f4,89c2599f1,89c2599f0c
582721906033771,40.772876976567,-73.979926791988,89c258f,89c258f4,89c258f5,89c258f4c,89c258f4f,89c258f4e4
502645861030558,40.713278696753,-74.00926075979,89c25a1,89c25a1c,89c25a19,89c25a18c,89c25a18d,89c25a18dc
667480734061576,40.808812220985,-73.908698965129,89c2f5b,89c2f5bc,89c2f5b9,89c2f5b94,89c2f5b93,89c2f5b934
478637529864932,40.78002854114,-73.946963895289,89c258b,89c258ac,89c258af,89c258afc,89c258aff,89c258afe4
906078600181711,40.717498718419,-73.985182294717,89c2599,89c25984,89c25981,89c259804,89c259805,89c2598044
2846185048981385,40.804874966473,-73.92295788839,89c2f5f,89c2f5ec,89c2f5e9,89c2f5e84,89c2f5e81,89c2f5e814
532870061203060,40.755056006728,-73.906952273678,89c25f1,89c25f14,89c25f17,89c25f174,89c25f175,89c25f174c
470298530716872,40.768198755954,-73.906657427048,89c25f7,89c25f6c,89c25f6b,89c25f6bc,89c25f6bf,89c25f6bf4
1699173790266012,40.754454348054,-73.957784762925,89c258d,89c258dc,89c258df,89c258de4,89c258de5,89c258de4c
768993393980410,40.725080497764,-73.990190772581,89c2599,89c25984,89c25985,89c25984c,89c259849,89c2598494
515798059437824,40.808438331107,-73.921158763234,89c2f5d,89c2f5c4,89c2f5c3,89c2f5c3c,89c2f5c3b,89c2f5c3ac
526994218292930,40.706428528008,-73.946351038235,89c25bf,89c25bfc,89c25bfd,89c25bfcc,89c25bfcb,89c25bfcbc
534241801318324,40.758903455459,-73.934738818247,89c25f3,89c25f34,89c25f33,89c25f32c,89c25f32b,89c25f32bc
1970702659743995,40.783638444246,-73.953605504505,89c258b,89c258a4,89c258a5,89c258a44,89c258a47,89c258a474
162586755806713,40.773871902194,-73.904865550492,89c25f7,89c25f64,89c25f65,89c25f65c,89c25f659,89c25f658c
804328326885199,40.72192127118,-73.949700673165,89c2595,89c25944,89c25945,89c259454,89c259453,89c259453c
1259982004470797,40.83566811877,-73.931099893475,89c2f43,89c2f42c,89c2f429,89c2f428c,89c2f428b,89c2f428bc
299462911699091,40.724397103737,-73.937159008204,89c2595,89c2594c,89c2594b,89c2594b4,89c2594b5,89c2594b5c
1069515616906026,40.820546469346,-73.954872804092,89c2f67,89c2f664,89c2f667,89c2f6664,89c2f6661,89c2f6661c
1037182973355988,40.754901828406,-73.94419388279,89c258d,89c258d4,89c258d1,89c258d14,89c258d13,89c258d12c
967002474041565,40.70814525631,-73.975904611943,89c25bd,89c25bd4,89c25bd1,89c25bd14,89c25bd17,89c25bd16c
523424119018784,40.714355936095,-73.960896529264,89c2597,89c25964,89c25961,89c259604,89c259607,89c2596064
530102894810494,40.833358463343,-73.947214872902,89c2f69,89c2f684,89c2f687,89c2f6864,89c2f6861,89c2f68604
154977099973462,40.834903036154,-73.935183279945,89c2f43,89c2f42c,89c2f429,89c2f4284,89c2f4283,89c2f42834
304005161261475,40.824926050287,-73.974646021865,89c2f65,89c2f654,89c2f651,89c2f651c,89c2f651b,89c2f651ac
3944537522289316,40.825771685092,-73.947193643265,89c2f67,89c2f67c,89c2f67d,89c2f67cc,89c2f67cd,89c2f67ccc
255246523059885,40.810036470188,-73.977252251418,89c2f63,89c2f634,89c2f635,89c2f6344,89c2f6343,89c2f63424
579470809691694,40.778112329389,-73.95837766079,89c258b,89c258bc,89c258bd,89c258bdc,89c258bd9,89c258bd94
777632096450141,40.769105075516,-73.965100115846,89c258f,89c258ec,89c258eb,89c258ebc,89c258eb9,89c258eb8c
3167456116905342,40.805875358215,-73.921780438559,89c2f5d,89c2f5c4,89c2f5c3,89c2f5c2c,89c2f5c29,89c2f5c284
499565501238073,40.758043768104,-73.966231868031,89c258f,89c258e4,89c258e5,89c258e44,89c258e41,89c258e40c
895817644604157,40.79959123032,-73.925762849297,89c2f5f,89c2f5e4,89c2f5e5,89c2f5e5c,89c2f5e5b,89c2f5e5bc
162926279123829,40.767891592832,-73.960439796952,89c258f,89c258ec,89c258eb,89c258ea4,89c258ea1,89c258ea14
467728444532324,40.778996065741,-73.973958072131,89c2589,89c2588c,89c2588f,89c2588e4,89c2588e7,89c2588e7c
307540660895230,40.728208683914,-73.945887210076,89c2595,89c2594c,89c25949,89c259484,89c259485,89c2594844
1231878720598818,40.768072816831,-73.920513201346,89c25f5,89c25f44,89c25f47,89c25f474,89c25f471,89c25f471c
1764073050431026,40.744073880447,-74.006986026699,89c259d,89c259c4,89c259c7,89c259c74,89c259c75,89c259c754
512293773276824,40.736706215225,-73.978661777918,89c2591,89c2590c,89c2590b,89c2590b4,89c2590b1,89c2590b0c
272097881329686,40.767984284374,-73.978985769926,89c258f,89c258f4,89c258f7,89c258f6c,89c258f6f,89c258f6ec
905809486865195,40.800713283725,-73.916998139707,89c2f5f,89c2f5ec,89c2f5eb,89c2f5ebc,89c2f5ebf,89c2f5ebec
198157371956568,40.7157265848,-73.958774370214,89c2595,89c2595c,89c2595f,89c2595e4,89c2595e3,89c2595e24
257192489482256,40.740841121949,-73.980126304205,89c2591,89c2590c,89c25909,89c25909c,89c259099,89c259099c
767438777465953,40.73056752981,-73.957701033542,89c2595,89c25944,89c25941,89c259404,89c259407,89c259406c
295152395487202,40.828359229138,-73.998499278929,89c2f7b,89c2f7a4,89c2f7a5,89c2f7a4c,89c2f7a4f,89c2f7a4f4
2920100981611941,40.731985190168,-73.944730860467,89c2593,89c25934,89c25937,89c259364,89c259365,89c2593654
797937110855345,40.828607812711,-73.925759381254,89c2f43,89c2f42c,89c2f42d,89c2f42dc,89c2f42db,89c2f42da4
523406492356680,40.73458815847,-73.900408835657,89c25ef,89c25efc,89c25efb,89c25efac,89c25efab,89c25efab4
302652011477479,40.829152955172,-73.99384323079,89c2f7b,89c2f7ac,89c2f7af,89c2f7af4,89c2f7af7,89c2f7af6c
799892140921342,40.774964481253,-73.977068117021,89c2589,89c2588c,89c2588d,89c2588cc,89c2588cb,89c2588ca4
2839216846394510,40.790013022592,-73.945770889036,89c2f61,89c2f604,89c2f603,89c2f602c,89c2f6029,89c2f60294
312132810319581,40.772686074768,-73.94522374538,89c258b,89c258b4,89c258b7,89c258b74,89c258b71,89c258b71c
841249260071189,40.778126212369,-73.989548466335,89c2587,89c25864,89c25867,89c258674,89c258673,89c258672c
321523319379826,40.834773108246,-73.984094704008,89c2f71,89c2f704,89c2f701,89c2f7004,89c2f7001,89c2f7000c
864518977470763,40.802687351295,-74.012358078762,89c2f7f,89c2f7e4,89c2f7e1,89c2f7e14,89c2f7e15,89c2f7e15c
205148031190340,40.735637998043,-73.925431995709,89c25ed,89c25ecc,89c25ecf,89c25ecfc,89c25ecf9,89c25ecf94
3918788521535696,40.719711157376,-74.012581865516,89c25a1,89c25a1c,89c25a1d,89c25a1dc,89c25a1df,89c25a1dfc
463665791525549,40.759299166618,-73.904557516107,89c25f1,89c25f14,89c25f13,89c25f13c,89c25f13d,89c25f13dc
506928277387444,40.715691024927,-73.903376753977,89c25e9,89c25e94,89c25e91,89c25e904,89c25e905,89c25e905c
2895728963972593,40.786539513558,-73.945440948817,89c258b,89c258ac,89c258a9,89c258a8c,89c258a8f,89c258a8fc
512924240087633,40.744775413838,-73.909627825551,89c25f1,89c25f1c,89c25f1f,89c25f1fc,89c25f1fd,89c25f1fd4
288609562810649,40.741653710135,-73.921874930338,89c25ed,89c25edc,89c25ed9,89c25ed9c,89c25ed99,89c25ed984
1137752823398240,40.79880039392,-73.929640643052,89c2f5f,89c2f5e4,89c2f5e5,89c2f5e4c,89c2f5e49,89c2f5e484
1601323663409967,40.750704875844,-73.901042439273,89c25f1,89c25f1c,89c25f1b,89c25f1b4,89c25f1b3,89c25f1b2c
162730669104766,40.83268576086,-73.94551033522,89c2f69,89c2f684,89c2f687,89c2f6864,89c2f6867,89c2f68664
228146572005959,40.746601735349,-74.008112735131,89c259d,89c259c4,89c259c7,89c259c7c,89c259c7b,89c259c7a4
248513563724465,40.833866543776,-74.013882726223,89c2f79,89c2f79c,89c2f79d,89c2f79c4,89c2f79c7,89c2f79c74
460865704973438,40.727061501355,-73.967505172924,89c2597,89c2596c,89c2596f,89c2596ec,89c2596e9,89c2596e94
188143603149238,40.726226415495,-74.005619562723,89c2599,89c2598c,89c2598d,89c2598d4,89c2598d3,89c2598d24
171599664854205,40.725147930496,-73.978181270265,89c2597,89c25974,89c25977,89c259774,89c259775,89c259775c
1160054261124476,40.816634258247,-73.953886445654,89c2f67,89c2f66c,89c2f669,89c2f6694,89c2f6693,89c2f66934
775535979821325,40.753824026117,-73.956249476528,89c258d,89c258dc,89c258df,89c258dec,89c258def,89c258defc
466770427961219,40.821233335585,-73.934378238644,89c2f5d,89c2f5d4,89c2f5d7,89c2f5d64,89c2f5d67,89c2f5d66c
829282007686973,40.815992585767,-73.963542114155,89c2f65,89c2f644,89c2f641,89c2f6414,89c2f6417,89c2f64164
311495800589408,40.758294349073,-74.004186101795,89c2585,89c2584c,89c2584b,89c2584ac,89c2584ad,89c2584ad4
396009431432676,40.712194535541,-73.976360884305,89c25bd,89c25bd4,89c25bd7,89c25bd64,89c25bd67,89c25bd664
470255634253807,40.747671551682,-73.902510693085,89c25f1,89c25f1c,89c25f1d,89c25f1cc,89c25f1c9,89c25f1c94
1695682484154552,40.768435916124,-73.96574598133,89c258f,89c258ec,89c258ed,89c258ec4,89c258ec1,89c258ec0c
2934669250112594,40.739005010764,-73.973030163051,89c2591,89c2590c,89c2590f,89c2590e4,89c2590e7,89c2590e74
308168364285411,40.780078389714,-73.906779229042,89c25f7,89c25f64,89c25f61,89c25f614,89c25f617,89c25f6164
224489715736883,40.770831374554,-73.903140248335,89c25f7,89c25f6c,89c25f6f,89c25f6e4,89c25f6e5,89c25f6e54
1124857971367814,40.735793000358,-73.914693902034,89c25ed,89c25edc,89c25edd,89c25edd4,89c25edd3,89c25edd2c
1113715542467213,40.71328196866,-73.971013693058,89c25bd,89c25bdc,89c25bd9,89c25bd84,89c25bd81,89c25bd804
803934800545891,40.762681050056,-73.975505304139,89c258f,89c258fc,89c258fb,89c258fa4,89c258fa7,89c258fa6c
153204783442734,40.75521034009,-74.006401192733,89c259b,89c259b4,89c259b5,89c259b5c,89c259b59,89c259b58c
198821248729376,40.762352635049,-73.997944513091,89c2585,89c2584c,89c2584f,89c2584ec,89c2584e9,89c2584e84
486677109347980,40.814244588591,-73.919501018033,89c2f5d,89c2f5c4,89c2f5c5,89c2f5c5c,89c2f5c5f,89c2f5c5ec
1560576044280327,40.732401880785,-73.993166292822,89c2599,89c2599c,89c25999,89c25999c,89c259999,89c259998c
206474797954777,40.791536238543,-73.972144737183,89c2589,89c25884,89c25883,89c25882c,89c25882d,89c25882c4
370598887695771,40.732769893029,-73.922866161284,89c25ed,89c25ec4,89c25ec5,89c25ec5c,89c25ec5f,89c25ec5ec
2260143227451988,40.751064900146,-73.934616068665,89c25f3,89c25f2c,89c25f2b,89c25f2b4,89c25f2b3,89c25f2b24
899251830638433,40.814605665839,-73.920340847852,89c2f5d,89c2f5c4,89c2f5c5,89c2f5c5c,89c2f5c59,89c2f5c594
327556948813824,40.765482897537,-73.954781874745,89c258d,89c258c4,89c258c3,89c258c3c,89c258c3f,89c258c3e4
494280171692700,40.74621097848,-73.914291316398,89c25f3,89c25f24,89c25f21,89c25f204,89c25f207,89c25f206c
469424177664569,40.786707321205,-73.98361404256,89c2587,89c2587c,89c2587d,89c2587d4,89c2587d7,89c2587d7c
841547789773210,40.732295571964,-73.980519149906,89c2597,89c25974,89c25975,89c25975c,89c25975b,89c25975ac
223196115899488,40.799003271171,-73.93638324395,89c2f61,89c2f60c,89c2f609,89c2f6084,89c2f6081,89c2f6081c
228217322438257,40.764390398827,-73.978921297497,89c258f,89c258fc,89c258f9,89c258f9c,89c258f9d,89c258f9dc
525239878468291,40.73652698722,-74.010229002509,89c259f,89c259ec,89c259eb,89c259ebc,89c259ebb,89c259ebb4
308505317559191,40.708840212947,-74.007993734649,89c25a1,89c25a14,89c25a17,89c25a17c,89c25a179,89c25a178c
863112317623183,40.824027590358,-73.924274600335,89c2f5d,89c2f5d4,89c2f5d3,89c2f5d2c,89c2f5d29,89c2f5d29c
471348287459997,40.757014727334,-73.998808778262,89c259b,89c259b4,89c259b3,89c259b34,89c259b33,89c259b334
478312686828246,40.765704496668,-73.997672170106,89c2585,89c2584c,89c2584f,89c2584fc,89c2584fb,89c2584fa4
331245401738527,40.830972865559,-73.93225294602,89c2f43,89c2f42c,89c2f42b,89c2f42bc,89c2f42bd,89c2f42bc4
2833187536944573,40.760570117645,-73.969682839139,89c258f,89c258e4,89c258e5,89c258e4c,89c258e4f,89c258e4e4
114922913995714,40.78018339756,-74.000738982713,89c2587,89c2586c,89c2586b,89c2586bc,89c2586bd,89c2586bd4
376978290337028,40.771040068424,-73.989122852043,89c2585,89c2585c,89c2585d,89c2585c4,89c2585c1,89c2585c04
853414802193778,40.789670704215,-73.999695663469,89c2587,89c25874,89c25871,89c258714,89c258717,89c2587174
380633086514762,40.759053221805,-73.971140812048,89c258f,89c258e4,89c258e5,89c258e4c,89c258e4b,89c258e4b4
229045631890940,40.764463019377,-73.955455899377,89c258d,89c258c4,89c258c3,89c258c3c,89c258c3b,89c258c3bc
1606240592898377,40.7195981038,-73.991824299037,89c2599,89c25984,89c25987,89c259864,89c259865,89c2598654
802677303993059,40.766999767618,-73.934887851969,89c25f3,89c25f34,89c25f35,89c25f354,89c25f355,89c25f3544
1165299497247929,40.759456890252,-73.962122146757,89c258f,89c258e4,89c258e7,89c258e74,89c258e71,89c258e704
559018135062192,40.733304280763,-73.959835895992,89c2591,89c25914,89c25915,89c259154,89c259157,89c2591564
3976124079132399,40.769086849877,-73.965270203434,89c258f,89c258ec,89c258eb,89c258ebc,89c258eb9,89c258eb8c
1334829410223306,40.80225306334,-73.94324723907,89c2f61,89c2f60c,89c2f60f,89c2f60ec,89c2f60ed,89c2f60ec4
496044401518162,40.773450472021,-73.987279109776,89c2585,89c2585c,89c2585f,89c2585e4,89c2585e5,89c2585e5c
1618817681840842,40.781019739372,-73.92115025734,89c25f5,89c25f5c,89c25f59,89c25f594,89c25f597,89c25f597c
1811580352354255,40.734908251012,-74.003496846376,89c2599,89c25994,89c25995,89c259944,89c259945,89c259945c
393269498322151,40.753778642129,-73.947482882642,89c258d,89c258d4,89c258d7,89c258d74,89c258d75,89c258d75c
485837116175686,40.712092801739,-74.008145269317,89c25a1,89c25a1c,89c25a19,89c25a18c,89c25a18f,89c25a18f4
573443040305287,40.806027963987,-73.940497878013,89c2f61,89c2f60c,89c2f60b,89c2f60b4,89c2f60b7,89c2f60b74
461290265171319,40.706919859795,-73.903033460975,89c25e9,89c25e9c,89c25e9d,89c25e9cc,89c25e9cf,89c25e9cfc
334930991300137,40.785163103212,-73.930199552148,89c25f5,89c25f54,89c25f55,89c25f55c,89c25f55d,89c25f55d4
153878900033263,40.723116110174,-73.906055105755,89c25e9,89c25e94,89c25e93,89c25e934,89c25e937,89c25e9364
175492954464357,40.718336507317,-73.944993640995,89c2595,89c25954,89c25951,89c259504,89c259505,89c259504c
754244608502324,40.756044810159,-73.987443350484,89c2585,89c25854,89c25855,89c25854c,89c25854b,89c25854b4
515776612916078,40.71597222771,-73.913771874577,89c25eb,89c25ebc,89c25ebd,89c25ebd4,89c25ebd5,89c25ebd4c
797232614493152,40.828619213405,-74.010389543042,89c2f79,89c2f79c,89c2f799,89c2f799c,89c2f799d,89c2f799dc
329282045290057,40.806478355082,-73.926503912076,89c2f5d,89c2f5dc,89c2f5dd,89c2f5dd4,89c2f5dd7,89c2f5dd7c
296786768585639,40.713815912002,-73.961796520547,89c2597,89c25964,89c25961,89c259604,89c259605,89c259604c
308438107509717,40.727541452748,-73.945758780431,89c2595,89c2594c,89c25949,89c25948c,89c25948f,89c25948f4
219478466331992,40.716683924759,-73.986330052805,89c2599,89c25984,89c25981,89c25980c,89c259809,89c259808c
458010382162389,40.748925117423,-73.985569500266,89c259b,89c259ac,89c259a9,89c259a9c,89c259a9b,89c259a9a4
461430698265420,40.708029998188,-74.01559138997,89c25a1,89c25a14,89c25a11,89c25a104,89c25a105,89c25a1054
3721799994597185,40.710134099798,-73.914547460396,89c25eb,89c25ea4,89c25ea1,89c25ea1c,89c25ea19,89c25ea194
479328833310637,40.760881016025,-73.911897984067,89c25f1,89c25f14,89c25f15,89c25f15c,89c25f15f,89c25f15f4
1707776099610395,40.75103635509,-73.977186951659,89c2591,89c25904,89c25901,89c259014,89c259017,89c2590164
497882194825198,40.742966393431,-73.918214079461,89c25ed,89c25edc,89c25edf,89c25edec,89c25eded,89c25eded4
287959029689887,40.719547840763,-73.998771154652,89c2599,89c2598c,89c25989,89c25989c,89c25989b,89c25989bc
477843130098070,40.733686398605,-73.95995894397,89c2591,89c25914,89c25915,89c259154,89c259157,89c2591564
391725815255429,40.762504213172,-73.937810882302,89c258d,89c258cc,89c258cd,89c258ccc,89c258cc9,89c258cc94
285727479554747,40.759314209717,-73.939507789609,89c258d,89c258cc,89c258cd,89c258cdc,89c258cd9,89c258cd84
2890576461197953,40.707767193065,-73.964405541999,89c25bd,89c25bdc,89c25bdd,89c25bdc4,89c25bdc1,89c25bdc1c
176956134214534,40.726080954187,-73.959655353416,89c2597,89c2596c,89c25969,89c25969c,89c25969f,89c25969e4
528619061482112,40.731330395776,-73.92549974469,89c25ed,89c25ecc,89c25ec9,89c25ec8c,89c25ec8b,89c25ec8bc
827341608159695,40.733131796713,-74.002949924516,89c2599,89c25994,89c25993,89c25993c,89c259939,89c2599384
960388431377530,40.824623176599,-73.914805114543,89c2f43,89c2f434,89c2f435,89c2f4354,89c2f4353,89c2f4352c
3858628470926147,40.828568532863,-73.980519538257,89c2f65,89c2f654,89c2f653,89c2f6534,89c2f6537,89c2f6537c
168112595224624,40.720576212379,-74.006560499592,89c259f,89c259f4,89c259f5,89c259f54,89c259f53,89c259f534
324203405742912,40.795766872008,-73.947869178561,89c2f61,89c2f61c,89c2f61b,89c2f61b4,89c2f61b5,89c2f61b4c
2505220279784630,40.740418409151,-73.954754595035,89c2593,89c2593c,89c2593d,89c2593cc,89c2593cb,89c2593cbc
137362135081136,40.728010053216,-73.904633970867,89c25ef,89c25eec,89c25eed,89c25eec4,89c25eec3,89c25eec3c
294636112255132,40.736306685057,-74.007883610215,89c259f,89c259ec,89c259eb,89c259eb4,89c259eb3,89c259eb24
869582090262126,40.834825148138,-74.015836114427,89c2f79,89c2f79c,89c2f79d,89c2f79cc,89c2f79c9,89c2f79c8c
4073823012712768,40.782759800231,-73.95154192645,89c258b,89c258a4,89c258a5,89c258a44,89c258a45,89c258a45c
1996198287202023,40.712291350388,-73.947389570252,89c2595,89c25954,89c25957,89c25957c,89c259579,89c259578c
613595213362439,40.754221873725,-73.908888772629,89c25f1,89c25f1c,89c25f19,89c25f19c,89c25f19d,89c25f19d4
760125008205490,40.759369803355,-73.96042634626,89c258f,89c258e4,89c258e7,89c258e7c,89c258e79,89c258e79c
341360064265723,40.779803467005,-73.950484092943,89c258b,89c258bc,89c258bb,89c258bac,89c258bad,89c258bad4
3956364264449937,40.714195062681,-73.90856617379,89c25e9,89c25e9c,89c25e99,89c25e99c,89c25e99d,89c25e99c4
746551092711178,40.735646467259,-73.982645814049,89c2591,89c2590c,89c2590b,89c2590ac,89c2590ab,89c2590aac
1102167866930550,40.729259935793,-73.973443366716,89c2597,89c25974,89c25973,89c259724,89c259723,89c2597224
736958313987808,40.76287046209,-74.017167901204,89c2583,89c25834,89c25833,89c258324,89c258327,89c2583264
820459198886992,40.774493888639,-73.971311765385,89c2589,89c2588c,89c2588d,89c2588d4,89c2588d7,89c2588d64
378956173511161,40.714603801125,-73.990223376649,89c25a3,89c25a2c,89c25a29,89c25a29c,89c25a299,89c25a299c
238125088099136,40.711233975114,-74.014710578385,89c25a1,89c25a1c,89c25a1b,89c25a1a4,89c25a1a7,89c25a1a64
1159657154459933,40.814965745565,-73.964475698449,89c2f65,89c2f644,89c2f641,89c2f6414,89c2f6413,89c2f6413c
312160313652788,40.809201028822,-73.925787003628,89c2f5d,89c2f5dc,89c2f5dd,89c2f5dcc,89c2f5dcf,89c2f5dce4
476086393703096,40.741249209211,-74.007935357121,89c259d,89c259c4,89c259c1,89c259c04,89c259c07,89c259c064
2996697040653445,40.773622314457,-73.989053245967,89c2585,89c2585c,89c2585d,89c2585dc,89c2585dd,89c2585dd4
804459133779654,40.708126334094,-74.017783063253,89c25a1,89c25a14,89c25a11,89c25a11c,89c25a11d,89c25a11d4
1153673101794980,40.784595258083,-73.981713232962,89c2589,89c25884,89c25887,89c25887c,89c25887f,89c25887e4
467645664313350,40.794067367533,-73.949139842067,89c2f61,89c2f61c,89c2f61d,89c2f61cc,89c2f61cb,89c2f61cbc
947153996061404,40.751348123824,-73.937586910435,89c258d,89c258d4,89c258d5,89c258d4c,89c258d4f,89c258d4e4
469980894059629,40.804074040532,-74.017491850429,89c2f7f,89c2f7e4,89c2f7e3,89c2f7e34,89c2f7e35,89c2f7e35c
547138206257117,40.743544096981,-73.971476793527,89c2591,89c2590c,89c2590f,89c2590fc,89c2590ff,89c2590ffc
300377165150604,40.755677632388,-73.928294646507,89c25f3,89c25f2c,89c25f2f,89c25f2e4,89c25f2e5,89c25f2e44
1175114039567002,40.768035347525,-73.996077327743,89c2585,89c25844,89c25845,89c258454,89c258455,89c2584544
753941695269739,40.718389848289,-73.915058876895,89c25eb,89c25ebc,89c25ebd,89c25ebdc,89c25ebdb,89c25ebdac
